Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud,Amount_GBP,Amount_INR,Year,Month,Month_Name,Day,International_Transaction,Shipping_Mismatch,Age_Group
#2589 637,2020-10-14,Wednesday,13,MasterCard,Tap,£5,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,41.4,Barclays,0,5.0,646.6500000000001,2020,10,October,14,Domestic,Match,36-45
#2807 619,2020-10-14,Wednesday,20,Visa,CVC,£26,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,62.6,Barclays,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Match,56-65
#3508 156,2020-10-13,Tuesday,9,Visa,Tap,£21,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,56.2,RBS,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,56-65
#3210 404,2020-10-13,Tuesday,2,MasterCard,Tap,£13,POS,Children,China,China,United Kingdom,F,41.7,RBS,1,13.0,1681.2900000000002,2020,10,October,13,International,Match,36-45
#2927 346,2020-10-14,Wednesday,11,MasterCard,CVC,£26,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,53.0,Metro,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Match,46-55
#2796 961,2020-10-14,Wednesday,10,Visa,PIN,£385,POS,Children,India,India,India,M,43.7,Barclays,0,385.0,49792.05,2020,10,October,14,Domestic,Match,36-45
#2674 277,2020-10-14,Wednesday,18,Visa,CVC,£12,Online,Services,Russia,Russia,Russia,M,40.3,Barclays,0,12.0,1551.96,2020,10,October,14,Domestic,Match,36-45
#2718 659,2020-10-14,Wednesday,15,Visa,CVC,£21,Online,Electronics,Russia,Russia,Russia,M,51.5,Lloyds,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,46-55
#3094 194,2020-10-13,Tuesday,11,MasterCard,CVC,£75,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,41.3,Barclays,0,75.0,9699.750000000002,2020,10,October,13,Domestic,Match,36-45
#3555 269,2020-10-14,Wednesday,22,MasterCard,CVC,£25,Online,Products,United Kingdom,Russia,United Kingdom,F,34.9,HSBC,0,25.0,3233.2500000000005,2020,10,October,14,Domestic,Mismatch,26-35
#3237 652,2020-10-14,Wednesday,8,MasterCard,CVC,£161,Online,Subscription,USA,USA,USA,M,49.0,RBS,0,161.0,20822.13,2020,10,October,14,Domestic,Match,46-55
#2553 927,2020-10-14,Wednesday,20,MasterCard,CVC,£22,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,64.3,Halifax,0,22.0,2845.26,2020,10,October,14,Domestic,Match,56-65
#3316 651,2020-10-13,Tuesday,17,Visa,PIN,£22,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,44.0,Metro,0,22.0,2845.26,2020,10,October,13,Domestic,Match,36-45
#2694 034,2020-10-14,Wednesday,14,Visa,PIN,£238,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,52.7,Monzo,0,238.0,30780.540000000005,2020,10,October,14,Domestic,Match,46-55
#3643 828,2020-10-14,Wednesday,22,MasterCard,Tap,£22,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,34.6,RBS,0,22.0,2845.26,2020,10,October,14,Domestic,Match,26-35
#2708 900,2020-10-14,Wednesday,14,Visa,PIN,£112,ATM,Fashion,China,China,United Kingdom,M,52.9,Barclays,0,112.0,14484.960000000001,2020,10,October,14,International,Match,46-55
#3353 675,2020-10-13,Tuesday,20,Visa,PIN,£20,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,50.6,RBS,0,20.0,2586.6000000000004,2020,10,October,13,Domestic,Match,46-55
#3126 392,2020-10-13,Tuesday,12,Visa,PIN,£130,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,54.2,Barclays,0,130.0,16812.9,2020,10,October,13,Domestic,Match,46-55
#3378 149,2020-10-13,Tuesday,13,Visa,CVC,£15,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,54.6,Metro,0,15.0,1939.9500000000003,2020,10,October,13,Domestic,Match,46-55
#3499 602,2020-10-14,Wednesday,22,Visa,CVC,£17,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,44.0,Halifax,0,17.0,2198.61,2020,10,October,14,Domestic,Match,36-45
#3022 172,2020-10-13,Tuesday,8,MasterCard,CVC,£325,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,51.6,RBS,0,325.0,42032.25000000001,2020,10,October,13,Domestic,Match,46-55
#2864 369,2020-10-14,Wednesday,23,Visa,PIN,£372,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,43.1,Metro,0,372.0,48110.76,2020,10,October,14,Domestic,Match,36-45
#2673 329,2020-10-13,Tuesday,11,MasterCard,Tap,£8,POS,Services,India,India,India,F,25.3,Monzo,0,8.0,1034.64,2020,10,October,13,Domestic,Match,26-35
#2652 137,2020-10-14,Wednesday,21,MasterCard,CVC,£367,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,38.1,Halifax,0,367.0,47464.11000000001,2020,10,October,14,Domestic,Match,36-45
#3157 613,2020-10-14,Wednesday,11,Visa,Tap,£28,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,49.6,Barclays,0,28.0,3621.2400000000002,2020,10,October,14,Domestic,Match,46-55
#3329 708,2020-10-13,Tuesday,14,MasterCard,PIN,£82,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,66.8,Monzo,0,82.0,10605.060000000001,2020,10,October,13,Domestic,Match,65+
#2553 816,2020-10-13,Tuesday,11,MasterCard,CVC,£30,Online,Subscription,USA,USA,United Kingdom,F,48.6,Monzo,0,30.0,3879.9000000000005,2020,10,October,13,International,Match,46-55
#3548 940,2020-10-14,Wednesday,11,Visa,Tap,£21,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,25.8,Lloyds,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,26-35
#3270 551,2020-10-14,Wednesday,21,Visa,Tap,£8,POS,Food,Russia,Russia,Russia,M,44.3,RBS,0,8.0,1034.64,2020,10,October,14,Domestic,Match,36-45
#3420 086,2020-10-14,Wednesday,12,Visa,PIN,£222,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,27.4,Barclays,0,222.0,28711.260000000002,2020,10,October,14,Domestic,Match,26-35
#3107 059,2020-10-13,Tuesday,23,MasterCard,CVC,£26,Online,Food,Russia,United Kingdom,Russia,F,36.7,HSBC,0,26.0,3362.5800000000004,2020,10,October,13,Domestic,Mismatch,36-45
#2951 243,2020-10-13,Tuesday,23,MasterCard,CVC,£7,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,46.0,Barclays,0,7.0,905.3100000000001,2020,10,October,13,Domestic,Match,46-55
#2766 322,2020-10-13,Tuesday,10,Visa,PIN,£58,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,47.3,Barclays,0,58.0,7501.14,2020,10,October,13,Domestic,Match,46-55
#3446 145,2020-10-13,Tuesday,14,MasterCard,PIN,£19,ATM,Subscription,United Kingdom,India,United Kingdom,F,48.1,Barclays,0,19.0,2457.2700000000004,2020,10,October,13,Domestic,Mismatch,46-55
#3685 991,2020-10-13,Tuesday,7,MasterCard,CVC,£26,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,48.5,Halifax,0,26.0,3362.5800000000004,2020,10,October,13,Domestic,Match,46-55
#2554 361,2020-10-13,Tuesday,16,MasterCard,PIN,£203,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,53.8,Barclays,0,203.0,26253.99,2020,10,October,13,Domestic,Match,46-55
#3502 652,2020-10-14,Wednesday,17,MasterCard,Tap,£9,POS,Food,United Kingdom,Russia,United Kingdom,M,44.3,Monzo,0,9.0,1163.97,2020,10,October,14,Domestic,Mismatch,36-45
#3007 401,2020-10-13,Tuesday,13,MasterCard,Tap,£11,POS,Gaming,India,India,United Kingdom,F,32.1,Monzo,0,11.0,1422.63,2020,10,October,13,International,Match,26-35
#2801 024,2020-10-14,Wednesday,14,MasterCard,PIN,£324,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,46.1,Lloyds,0,324.0,41902.920000000006,2020,10,October,14,Domestic,Match,46-55
#2969 191,2020-10-14,Wednesday,14,Visa,PIN,£66,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,44.7,Halifax,0,66.0,8535.78,2020,10,October,14,Domestic,Match,36-45
#2884 461,2020-10-13,Tuesday,22,Visa,Tap,£20,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,50.7,RBS,0,20.0,2586.6000000000004,2020,10,October,13,Domestic,Match,46-55
#3562 313,2020-10-13,Tuesday,15,MasterCard,Tap,£6,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,58.3,Barclays,0,6.0,775.98,2020,10,October,13,Domestic,Match,56-65
#2831 389,2020-10-14,Wednesday,16,MasterCard,PIN,£240,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,32.9,HSBC,0,240.0,31039.200000000004,2020,10,October,14,Domestic,Match,26-35
#2874 305,2020-10-13,Tuesday,17,MasterCard,CVC,£20,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,38.6,Metro,0,20.0,2586.6000000000004,2020,10,October,13,Domestic,Match,36-45
#2687 702,2020-10-14,Wednesday,18,MasterCard,PIN,£322,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,51.1,Barclays,0,322.0,41644.26,2020,10,October,14,Domestic,Match,46-55
#3417 054,2020-10-14,Wednesday,9,MasterCard,CVC,£388,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,43.4,Barclays,0,388.0,50180.04000000001,2020,10,October,14,Domestic,Match,36-45
#3239 897,2020-10-13,Tuesday,16,Visa,CVC,£249,Online,Services,India,India,India,M,53.5,RBS,0,249.0,32203.170000000002,2020,10,October,13,Domestic,Match,46-55
#3648 718,2020-10-14,Wednesday,10,MasterCard,PIN,£137,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,40.9,Metro,0,137.0,17718.210000000003,2020,10,October,14,Domestic,Match,36-45
#2634 287,2020-10-14,Wednesday,11,Visa,CVC,£295,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,62.6,Barclays,0,295.0,38152.350000000006,2020,10,October,14,Domestic,Match,56-65
#3242 560,2020-10-13,Tuesday,20,MasterCard,PIN,£25,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,36.1,Barclays,0,25.0,3233.2500000000005,2020,10,October,13,Domestic,Match,36-45
#3090 163,2020-10-13,Tuesday,18,MasterCard,CVC,£21,Online,Services,India,India,India,M,32.1,RBS,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,26-35
#3151 341,2020-10-13,Tuesday,11,Visa,CVC,£17,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,59.7,Barclays,0,17.0,2198.61,2020,10,October,13,Domestic,Match,56-65
#3181 654,2020-10-13,Tuesday,8,Visa,PIN,£73,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,38.9,HSBC,0,73.0,9441.09,2020,10,October,13,Domestic,Match,36-45
#2882 893,2020-10-13,Tuesday,13,Visa,CVC,£34,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,21.0,Monzo,0,34.0,4397.22,2020,10,October,13,Domestic,Match,18-25
#3504 977,2020-10-14,Wednesday,9,MasterCard,CVC,£26,Online,Electronics,China,China,China,F,54.9,Barclays,0,26.0,3362.5800000000004,2020,10,October,14,Domestic,Match,46-55
#3493 420,2020-10-13,Tuesday,16,MasterCard,PIN,£82,ATM,Fashion,China,China,China,M,45.6,Metro,0,82.0,10605.060000000001,2020,10,October,13,Domestic,Match,46-55
#3192 030,2020-10-13,Tuesday,9,Visa,PIN,£354,POS,Products,China,China,China,F,41.0,HSBC,0,354.0,45782.82000000001,2020,10,October,13,Domestic,Match,36-45
#3267 041,2020-10-13,Tuesday,15,MasterCard,PIN,£178,POS,Electronics,United Kingdom,Russia,United Kingdom,F,37.3,RBS,0,178.0,23020.74,2020,10,October,13,Domestic,Mismatch,36-45
#3254 871,2020-10-14,Wednesday,8,Visa,PIN,£336,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,51.9,Barclays,0,336.0,43454.880000000005,2020,10,October,14,Domestic,Match,46-55
#3332 882,2020-10-13,Tuesday,17,MasterCard,CVC,£102,Online,Products,India,India,India,F,51.3,Barclays,0,102.0,13191.660000000002,2020,10,October,13,Domestic,Match,46-55
#3453 520,2020-10-13,Tuesday,23,MasterCard,CVC,£15,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,37.6,Barclays,0,15.0,1939.9500000000003,2020,10,October,13,Domestic,Match,36-45
#2610 382,2020-10-14,Wednesday,10,Visa,Tap,£8,POS,Services,USA,United Kingdom,USA,F,52.8,Barclays,0,8.0,1034.64,2020,10,October,14,Domestic,Mismatch,46-55
#2570 580,2020-10-14,Wednesday,19,MasterCard,PIN,£9,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,40.0,Barclays,0,9.0,1163.97,2020,10,October,14,Domestic,Match,36-45
#3420 829,2020-10-13,Tuesday,17,MasterCard,Tap,£30,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,50.9,Barclays,0,30.0,3879.9000000000005,2020,10,October,13,Domestic,Match,46-55
#3634 337,2020-10-13,Tuesday,11,Visa,CVC,£267,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,43.8,Barclays,0,267.0,34531.11,2020,10,October,13,Domestic,Match,36-45
#3274 587,2020-10-13,Tuesday,15,Visa,PIN,£12,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,43.2,Halifax,0,12.0,1551.96,2020,10,October,13,Domestic,Match,36-45
#3650 266,2020-10-13,Tuesday,11,Visa,CVC,£108,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,46.0,Lloyds,0,108.0,13967.640000000001,2020,10,October,13,Domestic,Match,46-55
#3150 303,2020-10-14,Wednesday,16,MasterCard,PIN,£157,ATM,Services,China,China,China,M,42.4,Barclays,0,157.0,20304.81,2020,10,October,14,Domestic,Match,36-45
#2945 161,2020-10-13,Tuesday,23,Visa,PIN,£7,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,24.0,Barclays,0,7.0,905.3100000000001,2020,10,October,13,Domestic,Match,18-25
#3386 598,2020-10-13,Tuesday,11,Visa,CVC,£27,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,49.1,Lloyds,0,27.0,3491.9100000000003,2020,10,October,13,Domestic,Match,46-55
#3016 825,2020-10-13,Tuesday,13,Visa,CVC,£239,Online,Services,United Kingdom,India,United Kingdom,F,50.0,Barclays,0,239.0,30909.870000000003,2020,10,October,13,Domestic,Mismatch,46-55
#2795 884,2020-10-14,Wednesday,1,MasterCard,CVC,£9,Online,Fashion,United Kingdom,Russia,United Kingdom,F,43.8,Monzo,1,9.0,1163.97,2020,10,October,14,Domestic,Mismatch,36-45
#3629 948,2020-10-13,Tuesday,16,MasterCard,PIN,£344,POS,Subscription,United Kingdom,USA,United Kingdom,M,38.4,Halifax,0,344.0,44489.520000000004,2020,10,October,13,Domestic,Mismatch,36-45
#3162 393,2020-10-13,Tuesday,8,Visa,PIN,£27,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,39.6,Barclays,0,27.0,3491.9100000000003,2020,10,October,13,Domestic,Match,36-45
#2804 185,2020-10-14,Wednesday,12,MasterCard,PIN,£13,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,50.9,Barclays,0,13.0,1681.2900000000002,2020,10,October,14,Domestic,Match,46-55
#2620 319,2020-10-14,Wednesday,13,MasterCard,PIN,£24,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,48.9,Barclays,0,24.0,3103.92,2020,10,October,14,Domestic,Match,46-55
#2820 830,2020-10-13,Tuesday,15,Visa,PIN,£392,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,34.9,Monzo,0,392.0,50697.36000000001,2020,10,October,13,Domestic,Match,26-35
#2589 770,2020-10-13,Tuesday,10,Visa,CVC,£29,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,30.4,Barclays,0,29.0,3750.57,2020,10,October,13,Domestic,Match,26-35
#2891 239,2020-10-13,Tuesday,15,Visa,CVC,£386,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,51.3,Barclays,0,386.0,49921.380000000005,2020,10,October,13,Domestic,Match,46-55
#2717 719,2020-10-14,Wednesday,9,Visa,CVC,£394,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,59.2,HSBC,0,394.0,50956.020000000004,2020,10,October,14,Domestic,Match,56-65
#3485 520,2020-10-13,Tuesday,10,Visa,Tap,£23,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,40.8,Halifax,0,23.0,2974.59,2020,10,October,13,Domestic,Match,36-45
#3344 382,2020-10-14,Wednesday,14,Visa,Tap,£11,POS,Restaurant,India,India,United Kingdom,F,56.6,Monzo,1,11.0,1422.63,2020,10,October,14,International,Match,56-65
#2933 403,2020-10-13,Tuesday,9,Visa,PIN,£14,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,36.3,Barclays,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,36-45
#3024 021,2020-10-14,Wednesday,15,MasterCard,PIN,£113,POS,Gaming,United Kingdom,Russia,United Kingdom,F,48.6,Lloyds,0,113.0,14614.29,2020,10,October,14,Domestic,Mismatch,46-55
#3536 202,2020-10-13,Tuesday,10,MasterCard,CVC,£16,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,47.1,Barclays,0,16.0,2069.28,2020,10,October,13,Domestic,Match,46-55
#2736 503,2020-10-13,Tuesday,20,Visa,CVC,£23,Online,Entertainment,China,China,United Kingdom,F,50.7,Monzo,0,23.0,2974.59,2020,10,October,13,International,Match,46-55
#3348 847,2020-10-13,Tuesday,16,MasterCard,CVC,£314,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,21.4,Metro,0,314.0,40609.62,2020,10,October,13,Domestic,Match,18-25
#3240 193,2020-10-13,Tuesday,21,Visa,PIN,£196,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,37.0,Barclays,0,196.0,25348.680000000004,2020,10,October,13,Domestic,Match,36-45
#3336 698,2020-10-13,Tuesday,22,MasterCard,PIN,£29,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,39.9,Metro,0,29.0,3750.57,2020,10,October,13,Domestic,Match,36-45
#2707 141,2020-10-13,Tuesday,10,MasterCard,PIN,£272,POS,Children,Russia,Russia,Russia,M,32.4,Barclays,0,272.0,35177.76,2020,10,October,13,Domestic,Match,26-35
#3501 894,2020-10-13,Tuesday,7,Visa,PIN,£290,ATM,Services,India,India,India,F,28.0,Halifax,0,290.0,37505.700000000004,2020,10,October,13,Domestic,Match,26-35
#2892 185,2020-10-14,Wednesday,19,Visa,PIN,£20,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,57.3,Monzo,0,20.0,2586.6000000000004,2020,10,October,14,Domestic,Match,56-65
#3106 872,2020-10-13,Tuesday,9,MasterCard,CVC,£18,Online,Fashion,United Kingdom,Russia,United Kingdom,F,54.7,Barclays,0,18.0,2327.94,2020,10,October,13,Domestic,Mismatch,46-55
#2813 043,2020-10-13,Tuesday,14,Visa,Tap,£29,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,35.4,Lloyds,0,29.0,3750.57,2020,10,October,13,Domestic,Match,36-45
#2739 302,2020-10-13,Tuesday,19,Visa,Tap,£6,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,52.5,Barclays,0,6.0,775.98,2020,10,October,13,Domestic,Match,46-55
#3055 160,2020-10-13,Tuesday,16,MasterCard,CVC,£14,Online,Food,USA,USA,United Kingdom,M,64.3,Metro,1,14.0,1810.6200000000001,2020,10,October,13,International,Match,56-65
#3393 572,2020-10-14,Wednesday,20,MasterCard,Tap,£15,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,39.9,Lloyds,0,15.0,1939.9500000000003,2020,10,October,14,Domestic,Match,36-45
#2747 203,2020-10-14,Wednesday,21,Visa,CVC,£308,Online,Food,United Kingdom,USA,United Kingdom,F,52.8,Monzo,0,308.0,39833.64000000001,2020,10,October,14,Domestic,Mismatch,46-55
#2927 442,2020-10-13,Tuesday,12,Visa,CVC,£14,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,34.8,RBS,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,26-35
#3469 227,2020-10-13,Tuesday,22,Visa,CVC,£5,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,33.9,Metro,0,5.0,646.6500000000001,2020,10,October,13,Domestic,Match,26-35
#2708 841,2020-10-14,Wednesday,18,Visa,CVC,£143,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,41.7,Lloyds,0,143.0,18494.190000000002,2020,10,October,14,Domestic,Match,36-45
#2854 485,2020-10-14,Wednesday,14,MasterCard,PIN,£21,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,45.8,RBS,0,21.0,2715.9300000000003,2020,10,October,14,Domestic,Match,46-55
#3416 014,2020-10-13,Tuesday,14,MasterCard,PIN,£170,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,44.5,Lloyds,0,170.0,21986.100000000002,2020,10,October,13,Domestic,Match,36-45
#3239 152,2020-10-13,Tuesday,15,Visa,PIN,£35,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,59.5,Monzo,0,35.0,4526.55,2020,10,October,13,Domestic,Match,56-65
#2983 806,2020-10-13,Tuesday,11,Visa,PIN,£28,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,42.4,Lloyds,0,28.0,3621.2400000000002,2020,10,October,13,Domestic,Match,36-45
#2973 825,2020-10-13,Tuesday,14,MasterCard,PIN,£11,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,31.1,Barclays,0,11.0,1422.63,2020,10,October,13,Domestic,Match,26-35
#3285 991,2020-10-13,Tuesday,7,Visa,PIN,£388,POS,Electronics,India,India,India,F,45.4,Barclays,0,388.0,50180.04000000001,2020,10,October,13,Domestic,Match,46-55
#2576 562,2020-10-13,Tuesday,22,MasterCard,PIN,£6,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,35.0,Barclays,0,6.0,775.98,2020,10,October,13,Domestic,Match,26-35
#3680 968,2020-10-14,Wednesday,10,MasterCard,CVC,£6,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,55.6,RBS,0,6.0,775.98,2020,10,October,14,Domestic,Match,56-65
#3277 057,2020-10-13,Tuesday,17,Visa,Tap,£7,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,41.3,Barclays,0,7.0,905.3100000000001,2020,10,October,13,Domestic,Match,36-45
#2555 348,2020-10-13,Tuesday,21,Visa,PIN,£311,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,33.7,Lloyds,0,311.0,40221.630000000005,2020,10,October,13,Domestic,Match,26-35
#3556 471,2020-10-14,Wednesday,22,MasterCard,PIN,£143,ATM,Restaurant,India,India,India,F,48.1,Barclays,0,143.0,18494.190000000002,2020,10,October,14,Domestic,Match,46-55
#3656 796,2020-10-14,Wednesday,4,MasterCard,CVC,£5,Online,Products,United Kingdom,Russia,United Kingdom,M,36.9,Metro,1,5.0,646.6500000000001,2020,10,October,14,Domestic,Mismatch,36-45
#3157 460,2020-10-13,Tuesday,22,Visa,CVC,£303,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,42.4,Halifax,0,303.0,39186.990000000005,2020,10,October,13,Domestic,Match,36-45
#2717 949,2020-10-13,Tuesday,8,Visa,PIN,£16,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,41.8,Monzo,0,16.0,2069.28,2020,10,October,13,Domestic,Match,36-45
#3516 303,2020-10-13,Tuesday,10,Visa,PIN,£154,POS,Services,USA,USA,United Kingdom,F,51.1,Metro,1,154.0,19916.820000000003,2020,10,October,13,International,Match,46-55
